,spot,spotName,date,Ta,Rn(mm),Ws(m/s),Wd(16D),Hm(%),Pa(hPa),Ps(hPa),Ss(hr),Gsr(MJ/m2),Snow(cm),DpthFhsc(cm),Tca(10),CloudForm,Ts
4037,108,Seoul,2021-06-18 5:00,19.3,1.0,3.5,230.0,97,992.8,1002.6,,,,,10.0,StNs,20.4
4038,108,Seoul,2021-06-18 6:00,19.1,1.0,3.2,230.0,98,992.7,1002.5,0.0,0.01,,,10.0,StNs,20.3
4039,108,Seoul,2021-06-18 7:00,19.0,1.0,2.3,200.0,96,992.4,1002.2,0.0,0.05,,,10.0,StNs,20.5
4040,108,Seoul,2021-06-18 8:00,19.1,1.0,2.3,200.0,97,992.3,1002.1,0.0,0.16,,,10.0,StNs,21.0
4041,108,Seoul,2021-06-18 9:00,19.4,1.0,2.4,180.0,98,991.9,1001.7,0.0,0.17,,,10.0,StNs,21.3
4042,108,Seoul,2021-06-18 10:00,19.7,0.0,2.3,180.0,97,991.5,1001.3,0.0,0.28,,,10.0,StNs,21.9
4043,108,Seoul,2021-06-18 11:00,20.0,0.0,2.4,180.0,98,991.3,1001.2,0.0,0.33,,,10.0,StNs,22.2
4044,108,Seoul,2021-06-18 12:00,20.3,0.0,3.0,200.0,96,990.7,1000.5,0.0,0.4,,,10.0,StNs,23.0
4045,108,Seoul,2021-06-18 13:00,20.0,0.0,3.0,200.0,95,990.4,1000.2,0.0,0.41,,,10.0,St,22.7
4046,108,Seoul,2021-06-18 14:00,20.4,0.0,2.2,200.0,94,990.3,1000.1,0.0,0.42,,,10.0,ScAs,23.5
4047,108,Seoul,2021-06-18 15:00,20.7,0.0,3.0,200.0,91,990.5,1000.3,0.0,0.51,,,10.0,ScAs,23.3
4048,108,Seoul,2021-06-18 16:00,20.9,0.0,2.2,200.0,89,990.5,1000.3,0.0,0.36,,,10.0,ScAs,23.5
4049,108,Seoul,2021-06-18 17:00,21.3,0.0,2.6,200.0,85,990.2,1000.0,0.0,0.69,,,9.0,ScCi,24.2
4050,108,Seoul,2021-06-18 18:00,21.2,0.0,2.8,200.0,85,990.0,999.8,0.0,0.44,,,9.0,ScAc,23.2
4051,108,Seoul,2021-06-18 19:00,20.9,0.0,2.8,200.0,84,990.6,1000.4,0.0,0.24,,,8.0,,22.4
4052,108,Seoul,2021-06-18 20:00,20.5,0.0,2.7,180.0,87,991.1,1000.9,0.0,0.03,,,9.0,,21.6
4053,108,Seoul,2021-06-18 21:00,20.0,0.0,2.1,250.0,86,991.6,1001.5,,,,,9.0,Sc,21.1
4054,108,Seoul,2021-06-18 22:00,19.9,0.0,1.3,250.0,85,992.0,1001.9,,,,,9.0,,20.9
4055,108,Seoul,2021-06-18 23:00,19.7,0.0,2.5,230.0,89,991.8,1001.6,,,,,9.0,,20.7
4056,108,Seoul,2021-06-19 0:00,19.2,0.0,2.0,270.0,92,991.5,1001.3,,,,,10.0,,20.5
4057,108,Seoul,2021-06-19 1:00,19.2,0.0,1.3,320.0,91,991.6,1001.4,,,,,9.0,,20.5
4058,108,Seoul,2021-06-19 2:00,19.2,0.0,1.2,270.0,91,991.5,1001.3,,,,,9.0,,20.3
4059,108,Seoul,2021-06-19 3:00,19.1,0.0,1.1,250.0,90,991.6,1001.4,,,,,10.0,St,20.3
4060,108,Seoul,2021-06-19 4:00,18.5,0.0,1.5,360.0,91,991.4,1001.2,,,,,10.0,St,18.9
4061,108,Seoul,2021-06-19 5:00,17.7,0.0,1.6,250.0,92,991.6,1001.5,,,,,8.0,St,18.2
4062,108,Seoul,2021-06-19 6:00,17.5,0.0,0.6,290.0,93,991.8,1001.7,0.0,0.07,,,6.0,St,18.2
4063,108,Seoul,2021-06-19 7:00,18.0,0.0,0.4,0.0,94,992.1,1002.0,0.2,0.26,,,6.0,St,19.7
4064,108,Seoul,2021-06-19 8:00,19.3,0.0,1.4,180.0,91,992.2,1002.0,0.5,0.79,,,7.0,St,21.5
4065,108,Seoul,2021-06-19 9:00,20.3,0.0,0.8,230.0,86,991.9,1001.7,0.1,0.84,,,5.0,Sc,25.4
4066,108,Seoul,2021-06-19 10:00,22.2,0.0,2.3,180.0,71,991.6,1001.3,0.8,2.18,,,3.0,Sc,30.0
4067,108,Seoul,2021-06-19 11:00,24.0,0.0,2.4,180.0,65,991.4,1001.0,1.0,3.1,,,3.0,Sc,34.4
4068,108,Seoul,2021-06-19 12:00,25.1,0.0,2.6,230.0,61,991.2,1000.9,1.0,3.38,,,4.0,Sc,35.7
4069,108,Seoul,2021-06-19 13:00,25.7,0.0,2.4,250.0,58,991.0,1000.6,0.7,2.87,,,4.0,Sc,34.0
4070,108,Seoul,2021-06-19 14:00,26.7,0.0,2.5,250.0,55,990.6,1000.2,1.0,3.49,,,3.0,ScCc,35.9
4071,108,Seoul,2021-06-19 15:00,27.2,0.0,2.6,270.0,59,990.3,999.9,0.9,3.01,,,2.0,Sc,36.1
4072,108,Seoul,2021-06-19 16:00,27.1,0.0,3.7,270.0,56,990.2,999.8,1.0,2.59,,,2.0,ScCi,33.4
4073,108,Seoul,2021-06-19 17:00,27.2,0.0,2.9,250.0,53,990.2,999.8,1.0,2.03,,,3.0,Ci,31.1
4074,108,Seoul,2021-06-19 18:00,26.5,0.0,3.1,270.0,51,990.3,999.9,1.0,1.12,,,6.0,Ci,27.6
4075,108,Seoul,2021-06-19 19:00,25.5,0.0,3.1,270.0,58,990.7,1000.3,1.0,0.61,,,1.0,,25.5
4076,108,Seoul,2021-06-19 20:00,23.9,0.0,2.5,290.0,61,991.2,1000.8,0.3,0.13,,,7.0,,23.7
4077,108,Seoul,2021-06-19 21:00,22.6,0.0,2.1,320.0,72,991.9,1001.6,,,,,0.0,,22.6
4078,108,Seoul,2021-06-19 22:00,21.7,0.0,1.0,20.0,75,992.4,1002.2,,,,,0.0,,21.4
4079,108,Seoul,2021-06-19 23:00,20.9,0.0,0.9,270.0,77,992.3,1002.1,,,,,0.0,,20.6
4080,108,Seoul,2021-06-20 0:00,20.3,0.0,0.4,0.0,80,991.8,1001.6,,,,,0.0,,20.0
4081,108,Seoul,2021-06-20 1:00,19.8,0.0,1.2,270.0,81,991.6,1001.5,,,,,0.0,,19.5
4082,108,Seoul,2021-06-20 2:00,19.3,0.0,1.3,270.0,85,991.4,1001.2,,,,,0.0,,19.1
4083,108,Seoul,2021-06-20 3:00,18.8,0.0,1.2,20.0,87,990.8,1000.6,,,,,0.0,,18.7
4084,108,Seoul,2021-06-20 4:00,18.2,0.0,1.6,20.0,87,991.6,1001.5,,,,,0.0,,18.2
4085,108,Seoul,2021-06-20 5:00,17.7,0.0,2.0,50.0,86,991.6,1001.5,,,,,3.0,Ci,18.1
4086,108,Seoul,2021-06-20 6:00,17.7,0.0,1.7,50.0,87,991.7,1001.6,0.0,0.06,,,0.0,,18.4
4087,108,Seoul,2021-06-20 7:00,18.9,0.0,1.6,50.0,89,991.9,1001.7,0.9,0.42,,,0.0,,19.7
4088,108,Seoul,2021-06-20 8:00,21.1,0.0,1.8,70.0,79,991.4,1001.2,1.0,1.15,,,2.0,Ci,24.2
4089,108,Seoul,2021-06-20 9:00,23.3,0.0,2.0,90.0,71,991.1,1000.8,1.0,1.83,,,1.0,Ci,28.6
4090,108,Seoul,2021-06-20 10:00,25.0,0.0,2.0,90.0,67,990.5,1000.2,1.0,2.46,,,0.0,,32.6
4091,108,Seoul,2021-06-20 11:00,27.0,0.0,2.4,160.0,55,990.4,1000.0,1.0,3.02,,,5.0,Sc,36.7
4092,108,Seoul,2021-06-20 12:00,27.5,0.0,4.3,180.0,51,990.1,999.6,0.9,3.04,,,4.0,ScAc,37.7
4093,108,Seoul,2021-06-20 13:00,28.8,0.0,3.5,230.0,49,989.7,999.2,0.8,3.06,,,6.0,Sc,37.5
4094,108,Seoul,2021-06-20 14:00,27.9,0.0,6.5,230.0,54,989.5,999.0,0.6,2.54,,,4.0,Sc,36.5
4095,108,Seoul,2021-06-20 15:00,27.7,0.0,5.1,250.0,58,990.0,999.5,0.9,2.77,,,1.0,Sc,36.6
4096,108,Seoul,2021-06-20 16:00,27.2,0.0,4.3,200.0,61,989.6,999.2,1.0,2.46,,,1.0,Sc,34.8
4097,108,Seoul,2021-06-20 17:00,26.2,0.0,4.6,250.0,64,989.9,999.5,1.0,1.8,,,2.0,Sc,31.6
4098,108,Seoul,2021-06-20 18:00,24.9,0.0,4.3,230.0,69,989.8,999.5,0.5,0.87,,,4.0,Sc,28.1
4099,108,Seoul,2021-06-20 19:00,23.9,0.0,4.9,230.0,75,990.3,999.9,0.1,0.33,,,0.0,,26.1
4100,108,Seoul,2021-06-20 20:00,23.1,0.0,3.0,230.0,77,990.9,1000.6,0.0,0.06,,,5.0,,24.6
4101,108,Seoul,2021-06-20 21:00,22.3,0.0,2.9,250.0,80,991.4,1001.1,,,,,6.0,Sc,23.7
4102,108,Seoul,2021-06-20 22:00,21.6,0.0,1.9,250.0,81,992.1,1001.9,,,,,1.0,,22.8
4103,108,Seoul,2021-06-20 23:00,21.2,0.0,2.8,200.0,83,992.3,1002.1,,,,,7.0,,22.6
4104,108,Seoul,2021-06-21 0:00,20.9,0.0,2.5,250.0,83,992.6,1002.4,,,,,9.0,,22.3
4105,108,Seoul,2021-06-21 1:00,20.7,0.0,2.6,290.0,87,992.8,1002.6,,,,,7.0,,22.4
4106,108,Seoul,2021-06-21 2:00,20.3,0.0,1.3,230.0,88,992.4,1002.2,,,,,8.0,,21.5
4107,108,Seoul,2021-06-21 3:00,20.0,0.0,2.4,270.0,88,992.7,1002.6,,,,,7.0,Sc,21.0
4108,108,Seoul,2021-06-21 4:00,19.6,0.0,1.8,270.0,90,992.9,1002.7,,,,,5.0,Sc,20.6
4109,108,Seoul,2021-06-21 5:00,19.3,0.0,1.3,270.0,89,993.2,1003.0,,,,,6.0,ScCi,20.1
4110,108,Seoul,2021-06-21 6:00,19.3,0.0,1.9,250.0,91,993.6,1003.4,0.0,0.07,,,5.0,ScCi,20.4
4111,108,Seoul,2021-06-21 7:00,19.8,0.0,1.8,270.0,88,994.0,1003.9,0.6,0.46,,,7.0,ScCi,21.5
4112,108,Seoul,2021-06-21 8:00,20.8,0.0,2.1,290.0,83,994.5,1004.3,0.6,0.93,,,7.0,ScCi,24.2
4113,108,Seoul,2021-06-21 9:00,22.2,0.0,1.8,290.0,76,994.5,1004.3,0.9,1.63,,,6.0,ScCi,28.9
4114,108,Seoul,2021-06-21 10:00,24.0,0.0,1.9,270.0,68,994.5,1004.2,1.0,2.35,,,4.0,ScCi,34.2
4115,108,Seoul,2021-06-21 11:00,25.4,0.0,2.1,230.0,64,994.5,1004.2,1.0,3.15,,,2.0,ScCi,39.4
4116,108,Seoul,2021-06-21 12:00,26.5,0.0,2.7,250.0,60,994.3,1003.9,1.0,3.45,,,4.0,Sc,41.1
4117,108,Seoul,2021-06-21 13:00,27.1,0.0,2.7,270.0,52,994.0,1003.6,0.7,2.71,,,5.0,Sc,39.8
4118,108,Seoul,2021-06-21 14:00,27.3,0.0,3.1,270.0,49,994.0,1003.6,0.6,2.35,,,5.0,Sc,37.4
4119,108,Seoul,2021-06-21 15:00,28.3,0.0,3.5,340.0,46,993.9,1003.4,0.8,2.77,,,4.0,Sc,38.4
4120,108,Seoul,2021-06-21 16:00,27.8,0.0,3.2,250.0,49,994.0,1003.6,0.5,1.71,,,3.0,Sc,34.6
4121,108,Seoul,2021-06-21 17:00,28.4,0.0,3.4,270.0,49,994.2,1003.7,0.9,2.01,,,1.0,Sc,34.1
4122,108,Seoul,2021-06-21 18:00,27.4,0.0,4.5,270.0,52,994.2,1003.8,1.0,1.37,,,0.0,,29.8
4123,108,Seoul,2021-06-21 19:00,26.1,0.0,3.1,250.0,52,994.8,1004.5,1.0,0.62,,,1.0,,27.4
4124,108,Seoul,2021-06-21 20:00,24.4,0.0,1.9,250.0,56,995.3,1005.0,0.5,0.14,,,0.0,,25.4
4125,108,Seoul,2021-06-21 21:00,23.2,0.0,1.9,290.0,57,995.8,1005.5,,,,,0.0,,24.0
4126,108,Seoul,2021-06-21 22:00,22.7,0.0,0.9,110.0,62,996.7,1006.5,,,,,6.0,,23.4
4127,108,Seoul,2021-06-21 23:00,22.0,0.0,2.4,250.0,64,996.9,1006.7,,,,,4.0,,22.5
4128,108,Seoul,2021-06-22 0:00,21.6,0.0,0.4,0.0,66,996.7,1006.5,,,,,0.0,,21.8
4129,108,Seoul,2021-06-22 1:00,21.0,0.0,1.3,20.0,68,997.0,1006.9,,,,,6.0,,21.3
4130,108,Seoul,2021-06-22 2:00,20.7,0.0,1.2,20.0,74,997.5,1007.4,,,,,6.0,,21.4
4131,108,Seoul,2021-06-22 3:00,20.9,0.0,1.1,50.0,74,997.8,1007.7,,,,,10.0,ScAs,21.7
4132,108,Seoul,2021-06-22 4:00,20.5,0.0,2.0,20.0,76,997.7,1007.6,,,,,6.0,Ac,21.0
4133,108,Seoul,2021-06-22 5:00,20.0,0.0,2.1,50.0,77,997.9,1007.8,,,,,5.0,Ac,20.6
4134,108,Seoul,2021-06-22 6:00,19.7,0.0,2.5,50.0,80,998.2,1008.0,0.0,0.08,,,5.0,AcCi,20.6
4135,108,Seoul,2021-06-22 7:00,20.6,0.0,2.8,50.0,77,997.9,1007.8,1.0,0.53,,,4.0,AcCc,21.6
4136,108,Seoul,2021-06-22 8:00,22.2,0.0,2.1,50.0,71,998.3,1008.1,1.0,1.21,,,2.0,AcCi,26.6
4137,108,Seoul,2021-06-22 9:00,23.5,0.0,1.4,110.0,67,998.4,1008.1,0.6,1.55,,,6.0,Ac,29.3
4138,108,Seoul,2021-06-22 10:00,24.0,0.0,2.1,20.0,65,998.5,1008.2,0.2,1.35,,,8.0,Ac,28.6
4139,108,Seoul,2021-06-22 11:00,25.7,0.0,1.8,140.0,61,998.5,1008.2,0.4,2.11,,,2.0,ScCi,36.6
4140,108,Seoul,2021-06-22 12:00,26.7,0.0,2.3,50.0,53,998.3,1008.0,0.7,2.74,,,6.0,ScAc,37.1
4141,108,Seoul,2021-06-22 13:00,27.9,0.0,1.2,200.0,44,998.0,1007.6,0.7,2.87,,,7.0,CuSc,40.4
4142,108,Seoul,2021-06-22 14:00,28.1,0.0,0.7,110.0,42,997.5,1007.1,0.6,2.47,,,9.0,CuScNs,36.2
4143,108,Seoul,2021-06-22 15:00,23.2,0.0,1.4,200.0,66,997.3,1007.0,0.0,0.66,,,7.0,CuSc,30.0
4144,108,Seoul,2021-06-22 16:00,26.5,0.0,2.1,200.0,54,997.4,1007.1,0.9,2.41,,,3.0,CuScAc,34.3
4145,108,Seoul,2021-06-22 17:00,26.6,0.0,3.4,290.0,54,997.3,1007.0,0.4,1.28,,,6.0,ScAc,30.3
4146,108,Seoul,2021-06-22 18:00,25.8,0.0,3.4,290.0,54,997.5,1007.2,0.3,0.82,,,9.0,ScAc,27.8
4147,108,Seoul,2021-06-22 19:00,24.1,0.0,2.0,320.0,58,998.4,1008.1,0.0,0.13,,,8.0,CuScAc,24.7
4148,108,Seoul,2021-06-22 20:00,22.5,0.0,1.7,50.0,73,998.9,1008.7,0.0,0.02,,,8.0,,23.2
4149,108,Seoul,2021-06-22 21:00,22.1,0.0,1.4,50.0,73,998.8,1008.6,,,,,4.0,ScAc,22.3
4150,108,Seoul,2021-06-22 22:00,21.3,0.0,2.6,50.0,77,999.7,1009.6,,,,,8.0,,21.8
4151,108,Seoul,2021-06-22 23:00,20.9,0.0,2.5,50.0,74,1000.0,1009.9,,,,,7.0,,21.4
4152,108,Seoul,2021-06-23 0:00,20.5,0.0,3.1,50.0,76,1000.0,1009.9,,,,,7.0,,21.2
4153,108,Seoul,2021-06-23 1:00,20.3,0.0,2.6,70.0,78,999.7,1009.6,,,,,8.0,,21.1
4154,108,Seoul,2021-06-23 2:00,19.9,0.0,3.4,50.0,79,999.7,1009.6,,,,,7.0,,20.5
4155,108,Seoul,2021-06-23 3:00,19.6,0.0,2.2,70.0,81,999.7,1009.6,,,,,8.0,Ac,20.4
4156,108,Seoul,2021-06-23 4:00,19.4,0.0,2.9,70.0,79,999.7,1009.6,,,,,7.0,Ac,20.1
4157,108,Seoul,2021-06-23 5:00,19.0,0.0,3.0,50.0,80,999.8,1009.7,,,,,3.0,Ac,19.4
4158,108,Seoul,2021-06-23 6:00,18.8,0.0,2.9,50.0,80,1000.0,1009.9,0.0,0.05,,,1.0,Ac,19.4
4159,108,Seoul,2021-06-23 7:00,19.6,0.0,3.1,50.0,78,1000.4,1010.3,0.6,0.44,,,0.0,,20.5
4160,108,Seoul,2021-06-23 8:00,20.3,0.0,2.6,50.0,74,1000.8,1010.7,0.6,0.77,,,9.0,Sc,23.1
4161,108,Seoul,2021-06-23 9:00,22.0,0.0,2.5,90.0,68,1000.8,1010.6,0.7,1.58,,,4.0,Sc,28.4
4162,108,Seoul,2021-06-23 10:00,23.6,0.0,2.4,70.0,64,1000.6,1010.3,0.9,2.37,,,2.0,Ac,35.4
4163,108,Seoul,2021-06-23 11:00,25.0,0.0,2.3,110.0,59,1000.7,1010.5,0.7,2.57,,,3.0,ScAc,37.1
4164,108,Seoul,2021-06-23 12:00,25.8,0.0,2.9,50.0,58,1000.4,1010.1,0.5,2.43,,,4.0,ScAc,38.5
4165,108,Seoul,2021-06-23 13:00,26.6,0.0,2.0,50.0,53,999.8,1009.5,0.6,2.69,,,6.0,CuAc,36.8
4166,108,Seoul,2021-06-23 14:00,26.7,0.0,2.5,360.0,50,999.7,1009.4,0.4,1.85,,,8.0,CuSc,34.1
4167,108,Seoul,2021-06-23 15:00,27.8,0.0,1.4,70.0,50,999.4,1009.0,0.3,1.75,,,8.0,CuSc,37.1
4168,108,Seoul,2021-06-23 16:00,22.7,1.0,2.5,70.0,72,999.3,1009.1,0.1,0.69,,,9.0,CbStNs,25.1
4169,108,Seoul,2021-06-23 17:00,22.6,0.0,2.6,200.0,73,999.7,1009.5,0.0,0.52,,,7.0,CuSc,25.3
4170,108,Seoul,2021-06-23 18:00,23.3,0.0,2.5,160.0,72,999.8,1009.6,0.8,1.11,,,3.0,Sc,25.1
4171,108,Seoul,2021-06-23 19:00,23.4,0.0,1.2,140.0,73,1000.3,1010.1,0.8,0.54,,,3.0,,24.2
4172,108,Seoul,2021-06-23 20:00,22.2,0.0,2.5,110.0,74,1000.6,1010.4,0.2,0.13,,,6.0,,22.6
4173,108,Seoul,2021-06-23 21:00,21.7,0.0,1.5,90.0,74,1001.3,1011.2,,,,,2.0,Ac,21.6
4174,108,Seoul,2021-06-23 22:00,21.2,0.0,1.9,110.0,75,1001.8,1011.7,,,,,6.0,,21.0
4175,108,Seoul,2021-06-23 23:00,20.7,0.0,1.2,20.0,80,1002.0,1011.9,,,,,7.0,,20.6
4176,108,Seoul,2021-06-24 0:00,20.2,0.0,1.6,50.0,81,1002.0,1012.0,,,,,5.0,,20.4
4177,108,Seoul,2021-06-24 1:00,19.8,0.0,1.2,50.0,83,1001.9,1011.9,,,,,5.0,,20.0
4178,108,Seoul,2021-06-24 2:00,19.5,0.0,1.3,50.0,85,1001.6,1011.5,,,,,6.0,,19.7
4179,108,Seoul,2021-06-24 3:00,19.0,0.0,1.9,50.0,87,1001.6,1011.5,,,,,0.0,,19.3
4180,108,Seoul,2021-06-24 4:00,18.8,0.0,1.5,50.0,88,1001.7,1011.6,,,,,1.0,Ac,19.0
4181,108,Seoul,2021-06-24 5:00,18.5,0.0,1.7,50.0,89,1001.9,1011.9,,,,,2.0,Ac,18.7
4182,108,Seoul,2021-06-24 6:00,18.5,0.0,1.6,50.0,89,1002.2,1012.2,0.0,0.06,,,0.0,,18.9
4183,108,Seoul,2021-06-24 7:00,19.6,0.0,1.8,50.0,87,1002.4,1012.3,0.9,0.47,,,0.0,,20.1
4184,108,Seoul,2021-06-24 8:00,21.2,0.0,1.9,50.0,80,1002.4,1012.3,1.0,1.07,,,0.0,,24.3
4185,108,Seoul,2021-06-24 9:00,22.9,0.0,2.0,110.0,73,1002.3,1012.1,0.9,1.79,,,3.0,Sc,28.3
4186,108,Seoul,2021-06-24 10:00,23.5,0.0,1.0,200.0,71,1002.0,1011.8,0.3,1.59,,,6.0,Sc,27.0
4187,108,Seoul,2021-06-24 11:00,25.2,0.0,1.6,160.0,64,1001.9,1011.7,0.4,2.1,,,7.0,Sc,31.0
4188,108,Seoul,2021-06-24 12:00,26.0,0.0,1.6,90.0,59,1001.6,1011.3,0.4,2.03,,,6.0,Sc,30.2
4189,108,Seoul,2021-06-24 13:00,26.0,0.0,1.2,250.0,57,1001.0,1010.7,0.2,1.28,,,7.0,ScCi,28.5
4190,108,Seoul,2021-06-24 14:00,26.5,0.0,2.5,270.0,55,1000.5,1010.2,0.2,1.42,,,8.0,CuCi,28.2
4191,108,Seoul,2021-06-24 15:00,27.4,0.0,2.4,290.0,54,1000.0,1009.6,0.5,1.89,,,6.0,CuCi,31.1
4192,108,Seoul,2021-06-24 16:00,27.9,0.0,3.0,270.0,56,999.6,1009.2,0.7,1.96,,,6.0,CuCi,31.9
4193,108,Seoul,2021-06-24 17:00,26.5,0.0,3.5,270.0,62,999.5,1009.2,0.2,0.91,,,8.0,ScCi,28.0
4194,108,Seoul,2021-06-24 18:00,26.1,0.0,3.4,270.0,63,999.5,1009.2,0.0,0.56,,,9.0,ScCi,26.5
4195,108,Seoul,2021-06-24 19:00,25.1,0.0,3.2,270.0,67,1000.1,1009.9,0.0,0.51,,,8.0,,25.5
4196,108,Seoul,2021-06-24 20:00,23.8,0.0,2.5,250.0,68,1000.4,1010.1,0.0,0.16,,,5.0,,23.3
4197,108,Seoul,2021-06-24 21:00,22.8,0.0,2.1,270.0,71,1001.0,1010.8,,,,,0.0,,22.1
4198,108,Seoul,2021-06-24 22:00,22.1,0.0,1.6,270.0,72,1001.4,1011.2,,,,,4.0,,21.5
4199,108,Seoul,2021-06-24 23:00,21.8,0.0,0.8,320.0,71,1001.7,1011.6,,,,,1.0,,20.9
4200,108,Seoul,2021-06-25 0:00,21.2,0.0,0.9,270.0,73,1001.7,1011.6,,,,,0.0,,20.5
4201,108,Seoul,2021-06-25 1:00,20.9,0.0,0.4,0.0,76,1001.6,1011.5,,,,,1.0,,20.1
4202,108,Seoul,2021-06-25 2:00,20.5,0.0,0.8,270.0,78,1001.5,1011.4,,,,,1.0,,19.7
4203,108,Seoul,2021-06-25 3:00,20.1,0.0,0.9,250.0,80,1001.4,1011.4,,,,,0.0,,19.4
4204,108,Seoul,2021-06-25 4:00,20.0,0.0,0.8,290.0,84,1001.4,1011.4,,,,,1.0,Ci,19.1
4205,108,Seoul,2021-06-25 5:00,19.8,0.0,1.0,270.0,85,1001.6,1011.6,,,,,0.0,,18.9
4206,108,Seoul,2021-06-25 6:00,19.5,0.0,0.1,0.0,86,1001.9,1011.8,0.0,0.05,,,1.0,Ci,19.2
4207,108,Seoul,2021-06-25 7:00,20.4,0.0,0.8,20.0,86,1002.0,1011.9,0.6,0.45,,,0.0,,20.7
4208,108,Seoul,2021-06-25 8:00,22.0,0.0,1.3,50.0,79,1001.9,1011.7,0.9,1.0,,,5.0,Ac,25.2
4209,108,Seoul,2021-06-25 9:00,24.0,0.0,1.4,90.0,69,1001.6,1011.3,0.8,1.64,,,2.0,Ci,28.7
4210,108,Seoul,2021-06-25 10:00,25.4,0.0,1.8,200.0,60,1001.4,1011.2,0.9,2.32,,,2.0,Ci,32.3
4211,108,Seoul,2021-06-25 11:00,26.7,0.0,1.3,250.0,59,1001.1,1010.8,0.8,2.7,,,7.0,ScCi,32.8
4212,108,Seoul,2021-06-25 12:00,27.2,0.0,2.8,180.0,59,1000.8,1010.5,0.6,2.16,,,7.0,ScCi,34.3
4213,108,Seoul,2021-06-25 13:00,27.6,0.0,2.6,250.0,53,1000.2,1009.8,0.5,2.33,,,6.0,Sc,34.0
4214,108,Seoul,2021-06-25 14:00,28.9,0.0,2.8,180.0,51,999.7,1009.3,0.9,3.29,,,6.0,Sc,39.4
4215,108,Seoul,2021-06-25 15:00,29.1,0.0,3.4,230.0,49,999.3,1008.9,0.9,3.03,,,3.0,Sc,39.3
4216,108,Seoul,2021-06-25 16:00,28.9,0.0,2.2,230.0,49,999.0,1008.6,0.8,2.19,,,2.0,Sc,34.8
4217,108,Seoul,2021-06-25 17:00,28.7,0.0,3.8,270.0,50,998.9,1008.5,1.0,1.99,,,1.0,Sc,33.8
4218,108,Seoul,2021-06-25 18:00,27.1,0.0,3.2,270.0,57,999.2,1008.9,1.0,1.1,,,2.0,Ci,29.7
4219,108,Seoul,2021-06-25 19:00,25.2,0.0,3.1,270.0,62,999.8,1009.5,0.0,0.4,,,8.0,,27.5
4220,108,Seoul,2021-06-25 20:00,24.1,0.0,2.9,270.0,68,999.9,1009.6,0.0,0.09,,,8.0,,25.4
4221,108,Seoul,2021-06-25 21:00,23.6,0.0,2.5,250.0,73,1000.4,1010.1,,,,,8.0,ScCi,24.4
4222,108,Seoul,2021-06-25 22:00,23.1,0.0,2.0,270.0,74,1000.6,1010.4,,,,,10.0,,23.7
4223,108,Seoul,2021-06-25 23:00,22.7,0.0,2.3,270.0,76,1000.7,1010.5,,,,,9.0,,23.1
4224,108,Seoul,2021-06-26 0:00,22.5,0.0,2.0,270.0,79,1000.6,1010.4,,,,,9.0,,22.9
4225,108,Seoul,2021-06-26 1:00,22.3,0.0,1.4,270.0,80,1000.6,1010.4,,,,,10.0,,22.8
4226,108,Seoul,2021-06-26 2:00,22.2,0.0,1.3,290.0,82,1000.6,1010.4,,,,,10.0,ScAs,22.6
4227,108,Seoul,2021-06-26 3:00,22.1,0.0,0.9,290.0,85,1000.5,1010.3,,,,,10.0,StNs,22.6
4228,108,Seoul,2021-06-26 4:00,21.5,1.0,2.4,250.0,90,1000.6,1010.5,,,,,10.0,StNs,22.1
4229,108,Seoul,2021-06-26 5:00,20.5,1.0,2.5,270.0,88,1000.9,1010.8,,,,,10.0,StNs,21.6
4230,108,Seoul,2021-06-26 6:00,20.0,1.0,0.5,270.0,87,1001.1,1011.1,0.0,0.0,,,10.0,StNs,21.4
4231,108,Seoul,2021-06-26 7:00,19.9,0.0,0.8,20.0,88,1001.2,1011.2,0.0,0.08,,,10.0,ScAs,21.6
4232,108,Seoul,2021-06-26 8:00,20.4,0.0,1.0,50.0,91,1001.7,1011.6,0.0,0.26,,,10.0,StNs,22.7
4233,108,Seoul,2021-06-26 9:00,21.2,0.0,1.8,50.0,88,1001.9,1011.8,0.0,0.61,,,10.0,ScAs,24.0
4234,108,Seoul,2021-06-26 10:00,21.9,0.0,1.4,70.0,84,1001.5,1011.3,0.0,0.67,,,10.0,ScAs,25.1
4235,108,Seoul,2021-06-26 11:00,22.6,0.0,1.8,110.0,81,1001.4,1011.2,0.0,1.04,,,10.0,ScAs,25.6
4236,108,Seoul,2021-06-26 12:00,23.2,0.0,1.2,70.0,79,1001.1,1010.9,0.0,0.88,,,10.0,ScAs,27.0
4237,108,Seoul,2021-06-26 13:00,23.8,0.0,2.3,50.0,76,1000.9,1010.6,0.0,1.47,,,10.0,ScAs,28.8
4238,108,Seoul,2021-06-26 14:00,24.9,0.0,1.7,50.0,70,1000.3,1010.1,0.1,1.81,,,8.0,ScAc,32.2
4239,108,Seoul,2021-06-26 15:00,25.9,0.0,2.7,50.0,66,999.8,1009.5,0.3,2.27,,,8.0,ScAc,30.7
4240,108,Seoul,2021-06-26 16:00,26.5,0.0,2.3,70.0,65,999.7,1009.4,0.6,2.29,,,7.0,ScAc,30.9
4241,108,Seoul,2021-06-26 17:00,26.0,0.0,1.3,50.0,66,999.5,1009.2,0.1,1.16,,,6.0,ScAc,28.4
4242,108,Seoul,2021-06-26 18:00,26.1,0.0,2.6,50.0,66,999.4,1009.1,0.7,1.21,,,6.0,ScAc,27.2
